@RELATION emotion_activation
@ATTRIBUTE mfcc_mean_1 NUMERIC
@ATTRIBUTE mfcc_mean_2 NUMERIC
@ATTRIBUTE mfcc_mean_3 NUMERIC
@ATTRIBUTE mfcc_mean_4 NUMERIC
@ATTRIBUTE mfcc_mean_5 NUMERIC
@ATTRIBUTE mfcc_mean_6 NUMERIC
@ATTRIBUTE mfcc_mean_7 NUMERIC
@ATTRIBUTE mfcc_mean_8 NUMERIC
@ATTRIBUTE mfcc_mean_9 NUMERIC
@ATTRIBUTE mfcc_mean_10 NUMERIC
@ATTRIBUTE mfcc_mean_11 NUMERIC
@ATTRIBUTE mfcc_mean_12 NUMERIC
@ATTRIBUTE mfcc_mean_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_13 NUMERIC
@ATTRIBUTE mfcc_std_1 NUMERIC
@ATTRIBUTE mfcc_std_2 NUMERIC
@ATTRIBUTE mfcc_std_3 NUMERIC
@ATTRIBUTE mfcc_std_4 NUMERIC
@ATTRIBUTE mfcc_std_5 NUMERIC
@ATTRIBUTE mfcc_std_6 NUMERIC
@ATTRIBUTE mfcc_std_7 NUMERIC
@ATTRIBUTE mfcc_std_8 NUMERIC
@ATTRIBUTE mfcc_std_9 NUMERIC
@ATTRIBUTE mfcc_std_10 NUMERIC
@ATTRIBUTE mfcc_std_11 NUMERIC
@ATTRIBUTE mfcc_std_12 NUMERIC
@ATTRIBUTE mfcc_std_13 NUMERIC
@ATTRIBUTE mfcc_delta_std_1 NUMERIC
@ATTRIBUTE mfcc_delta_std_2 NUMERIC
@ATTRIBUTE mfcc_delta_std_3 NUMERIC
@ATTRIBUTE mfcc_delta_std_4 NUMERIC
@ATTRIBUTE mfcc_delta_std_5 NUMERIC
@ATTRIBUTE mfcc_delta_std_6 NUMERIC
@ATTRIBUTE mfcc_delta_std_7 NUMERIC
@ATTRIBUTE mfcc_delta_std_8 NUMERIC
@ATTRIBUTE mfcc_delta_std_9 NUMERIC
@ATTRIBUTE mfcc_delta_std_10 NUMERIC
@ATTRIBUTE mfcc_delta_std_11 NUMERIC
@ATTRIBUTE mfcc_delta_std_12 NUMERIC
@ATTRIBUTE mfcc_delta_std_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_13 NUMERIC
@ATTRIBUTE mfcc_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_13 NUMERIC
@ATTRIBUTE activation {-1, 1}

@DATA
1.0461,0.34345,0.12056,0.14359,0.21783,0.091594,0.15286,-1.0535e-05,-0.17884,-0.089673,0.0074262,-0.062394,-0.020596,0.00090171,0.00044149,-0.00013208,0.00038608,-0.00026631,-7.2642e-05,5.4693e-05,0.00057481,0.00077005,0.00015551,-0.00050626,-2.2647e-05,2.8143e-05,-0.00016226,-0.00012847,-0.0001188,-2.5361e-05,1.8916e-05,8.2836e-05,-5.0051e-05,-5.1486e-05,-0.00010476,1.2537e-05,5.9163e-05,-7.0761e-05,6.5935e-05,0.40546,0.40812,0.35056,0.30726,0.27953,0.26579,0.26115,0.30037,0.31328,0.31339,0.38213,0.2974,0.24343,0.081686,0.087844,0.081405,0.085023,0.077956,0.072929,0.073658,0.077562,0.071752,0.06966,0.074136,0.073527,0.064321,0.03232,0.036994,0.035072,0.03704,0.033929,0.031901,0.032667,0.033697,0.031059,0.029687,0.031175,0.031206,0.027952,0.32102,-0.40793,-0.50756,-0.37969,-0.26319,-0.35894,-0.2828,-0.55109,-0.78564,-0.68227,-0.64928,-0.59572,-0.44465,-0.13981,-0.096686,-0.067914,-0.04723,-0.03097,-0.014696,0.0022533,0.017963,0.034776,0.053453,0.074434,0.099253,0.14355,-0.057983,-0.04195,-0.03103,-0.02212,-0.014205,-0.0068532,9.9239e-05,0.006541,0.013126,0.020807,0.029327,0.041045,0.060341,1.7212,1.015,0.7091,0.68708,0.7145,0.57579,0.6338,0.5051,0.30853,0.39485,0.71332,0.45808,0.40543,-0.13321,-0.089816,-0.066632,-0.047726,-0.03069,-0.014681,-0.0014258,0.012827,0.03071,0.045992,0.065223,0.089819,0.12956,-0.056439,-0.039477,-0.029642,-0.020856,-0.013748,-0.0069611,-0.00021161,0.0065138,0.012832,0.020027,0.028468,0.039356,0.057181,-1
0.92289,0.26375,0.1464,0.08006,0.23127,0.11668,0.1101,0.061834,-0.0018825,-0.059443,-0.11843,-0.085575,-0.085284,-0.0003528,0.0005783,-0.0002548,0.00042367,0.00015193,-0.00022255,-2.3146e-05,-0.00053541,4.9612e-05,-7.5856e-05,-0.0003256,8.178e-05,0.00041616,-5.6878e-05,-2.7811e-05,-8.828e-05,7.232e-07,-6.0075e-05,-7.2901e-05,1.6227e-06,1.6745e-06,2.5072e-05,1.1407e-05,2.2734e-05,5.1457e-07,6.0546e-06,0.34119,0.50126,0.32692,0.30675,0.27745,0.26501,0.2747,0.25107,0.26656,0.32398,0.36379,0.33099,0.33998,0.088235,0.11569,0.08287,0.091802,0.078143,0.074559,0.076947,0.073796,0.075087,0.078402,0.081904,0.075781,0.077075,0.03764,0.047997,0.035588,0.041163,0.034365,0.032721,0.032934,0.032887,0.032259,0.032969,0.033257,0.03296,0.031744,0.29631,-0.60661,-0.46149,-0.46095,-0.25088,-0.33593,-0.35052,-0.35993,-0.45529,-0.68823,-0.86765,-0.74746,-0.70744,-0.20988,-0.14243,-0.10142,-0.072673,-0.049948,-0.028292,-0.0059678,0.015739,0.040337,0.070804,0.10085,0.14075,0.21051,-0.089619,-0.059955,-0.044373,-0.032139,-0.021071,-0.010411,-0.0012762,0.008774,0.019642,0.03175,0.044035,0.064038,0.091974,1.5124,1.2229,0.68378,0.59988,0.73407,0.58245,0.6101,0.52175,0.47619,0.43616,0.4103,0.42585,0.4957,-0.12379,-0.087996,-0.06458,-0.045126,-0.027171,-0.014443,-0.00082132,0.012769,0.026064,0.040187,0.059922,0.085664,0.12628,-0.057781,-0.039027,-0.02696,-0.018934,-0.01176,-0.0058534,6.1287e-05,0.0063017,0.01256,0.019637,0.028455,0.038674,0.054016,-1
0.95102,0.42346,0.32626,0.06933,0.049258,0.20231,0.208,0.074438,0.091092,0.051123,-0.11809,-0.10068,-0.12816,-0.00011609,-0.00046332,-0.00024686,-6.9528e-05,0.00028817,-7.6551e-05,9.9037e-05,0.00027269,0.00018663,2.572e-05,-0.00019713,-1.7338e-05,-5.9629e-05,5.0077e-06,0.00012335,-1.4705e-05,8.6323e-05,-2.6763e-05,-8.083e-05,-1.2756e-05,-9.4705e-05,-9.1281e-05,-6.397e-05,5.3218e-06,1.0494e-05,-6.0045e-05,0.3689,0.68454,0.31434,0.33251,0.31165,0.30327,0.27381,0.28488,0.25077,0.27706,0.24908,0.25184,0.23989,0.094059,0.10041,0.080001,0.080263,0.071702,0.075615,0.071508,0.069729,0.065294,0.067283,0.063762,0.063013,0.061283,0.039496,0.038502,0.034911,0.033829,0.030787,0.03267,0.031229,0.030707,0.028115,0.02862,0.0281,0.027039,0.027055,0.31565,-1.0189,-0.2037,-0.5289,-0.48989,-0.35189,-0.27379,-0.46856,-0.35022,-0.43907,-0.55109,-0.52791,-0.52589,-0.13136,-0.09042,-0.065701,-0.046748,-0.030319,-0.015909,-0.0032033,0.014188,0.028195,0.04437,0.066605,0.091783,0.13037,-0.058044,-0.039111,-0.028082,-0.01926,-0.011772,-0.0053541,0.00025609,0.0066858,0.012937,0.01984,0.027624,0.038217,0.056425,1.6078,1.4908,0.88291,0.62959,0.60105,0.69822,0.67028,0.54583,0.53172,0.54573,0.31552,0.34166,0.31996,-0.10635,-0.079784,-0.056402,-0.039701,-0.026652,-0.01348,0.00037667,0.013554,0.026695,0.039524,0.05631,0.076424,0.10781,-0.047199,-0.03374,-0.024849,-0.017692,-0.011391,-0.0066313,-0.00027763,0.0050703,0.011617,0.016805,0.023911,0.03262,0.046612,-1
1.7383,0.42068,0.46238,0.066871,-0.00251,0.15953,0.02305,0.021544,0.022819,-0.046712,-0.099816,-0.11433,-0.016125,0.00045113,-0.00010613,-0.00010885,0.00018772,-0.00016811,-1.3042e-05,-5.0668e-05,8.2943e-05,-1.4946e-06,-0.0001015,-8.8427e-05,5.1746e-05,0.0001934,1.6431e-05,2.5391e-05,7.0781e-05,1.3826e-05,-3.4105e-05,-1.3497e-06,1.8536e-06,2.3364e-06,-2.707e-05,-3.4154e-05,6.8076e-05,5.4008e-06,-2.8839e-05,0.49259,0.72044,0.3957,0.45173,0.37821,0.39243,0.30091,0.30173,0.26699,0.34997,0.50426,0.44846,0.47328,0.11783,0.11315,0.09763,0.093417,0.078818,0.082257,0.078651,0.076148,0.067842,0.067421,0.071862,0.066991,0.072213,0.051748,0.048302,0.043061,0.040531,0.035004,0.03564,0.035531,0.034129,0.030474,0.029165,0.030383,0.027985,0.030835,0.84802,-1.0183,-0.28893,-0.81713,-0.63797,-0.55874,-0.49312,-0.47099,-0.44401,-0.68722,-1.2313,-1.1129,-0.97167,-0.11305,-0.076507,-0.056693,-0.039823,-0.026173,-0.01223,0.00043511,0.013679,0.026432,0.038066,0.055339,0.078784,0.11499,-0.051638,-0.03397,-0.025075,-0.01742,-0.011269,-0.0055561,-0.00038727,0.005112,0.011056,0.018033,0.0259,0.03533,0.050351,2.5979,1.557,1.1218,0.79681,0.66997,0.81551,0.56893,0.5672,0.49079,0.56286,0.56378,0.47548,0.73823,-0.14071,-0.097074,-0.07152,-0.052413,-0.03425,-0.015296,-0.001021,0.015838,0.032919,0.052155,0.072271,0.10056,0.14792,-0.063669,-0.042487,-0.032178,-0.022869,-0.015281,-0.008609,-0.0010957,0.0065108,0.014721,0.023263,0.03255,0.044437,0.064786,-1
1.6103,0.82937,0.43565,0.26084,0.3176,-0.12666,-0.025665,-0.00080368,0.060389,-0.32018,-0.087908,0.087027,0.10548,0.00034121,0.00022115,0.00035977,0.00030551,0.00024021,0.00017889,-0.00019723,-0.00018245,-9.9816e-06,7.8011e-05,0.00038266,0.00014389,0.00013098,4.413e-05,-8.7101e-05,-4.9915e-05,-5.5387e-05,-2.6296e-05,-5.8199e-05,-1.6398e-05,-3.8488e-05,1.2579e-05,3.2706e-05,1.1501e-05,-2.468e-05,-9.264e-05,0.41129,0.35092,0.31963,0.2979,0.2904,0.27125,0.25709,0.26315,0.26613,0.36686,0.34458,0.28044,0.2465,0.10649,0.091902,0.080027,0.076428,0.072348,0.06757,0.068541,0.073302,0.068391,0.065781,0.061772,0.062337,0.054144,0.046459,0.04114,0.035562,0.034126,0.032065,0.029598,0.030069,0.03303,0.030538,0.02766,0.026364,0.027065,0.023295,0.83577,0.21611,-0.14339,-0.26141,-0.15317,-0.62492,-0.47464,-0.50597,-0.43616,-1.0837,-0.75029,-0.44804,-0.33792,-0.11733,-0.081485,-0.060037,-0.041826,-0.027157,-0.011991,0.0021122,0.015603,0.029546,0.043761,0.061762,0.084646,0.11652,-0.050839,-0.03538,-0.025918,-0.018641,-0.012377,-0.0063871,-0.00067206,0.0049521,0.010538,0.01749,0.025426,0.036479,0.052457,2.2657,1.4466,0.97481,0.78738,0.87405,0.32992,0.41841,0.41169,0.4883,0.20982,0.45267,0.56826,0.52809,-0.12163,-0.082349,-0.062571,-0.043956,-0.028347,-0.014087,0.0011786,0.016009,0.030301,0.044917,0.060122,0.08257,0.12404,-0.054079,-0.037472,-0.027451,-0.019851,-0.0133,-0.0065859,-0.0003942,0.0064978,0.01282,0.020003,0.027616,0.036932,0.05655,-1
0.91266,0.36997,0.13907,-0.046865,-0.0070191,0.057595,0.078073,-0.014482,0.015052,0.055559,-0.12462,-0.13305,0.067894,-0.00011068,-0.00028838,-8.8433e-05,1.6157e-05,-0.0001205,-0.00019359,-0.00014216,-0.00010557,6.0419e-05,-5.7008e-05,-6.543e-05,2.1751e-05,-0.00010297,-2.8241e-05,-3.6637e-05,1.5701e-05,5.0351e-06,-5.6932e-05,-3.8052e-05,3.4525e-05,-3.1425e-05,-3.882e-05,-1.8208e-05,9.9737e-06,-1.1092e-05,3.1885e-06,0.43356,0.55267,0.34628,0.31415,0.28029,0.26984,0.26859,0.30874,0.27506,0.27563,0.30314,0.28506,0.2903,0.092364,0.10186,0.078306,0.077056,0.07758,0.075631,0.073585,0.073514,0.071593,0.073165,0.072804,0.067425,0.07318,0.039844,0.04152,0.033266,0.034201,0.034291,0.033446,0.032766,0.032634,0.031297,0.031929,0.0312,0.028965,0.031752,0.20962,-0.60741,-0.47003,-0.64923,-0.49355,-0.40782,-0.39102,-0.527,-0.46501,-0.4311,-0.71356,-0.71399,-0.46372,-0.12524,-0.086186,-0.062448,-0.044815,-0.028768,-0.014991,-3.767e-05,0.012494,0.028053,0.045015,0.06217,0.084564,0.11932,-0.052379,-0.036918,-0.027011,-0.019335,-0.012602,-0.0060084,-1.0193e-05,0.0061647,0.011505,0.01862,0.026419,0.036653,0.054708,1.7025,1.3649,0.74127,0.4636,0.47961,0.53987,0.55149,0.56426,0.50471,0.5354,0.34342,0.29932,0.56858,-0.1201,-0.082014,-0.059778,-0.041843,-0.027282,-0.012978,-0.0005727,0.012589,0.02596,0.040989,0.058071,0.082018,0.11943,-0.052992,-0.036213,-0.02647,-0.01802,-0.011483,-0.005924,-0.00027051,0.0062237,0.011879,0.018744,0.026469,0.035967,0.051081,-1
1.1885,0.63985,0.42335,0.028574,0.11112,0.072576,0.10186,0.0079192,0.0013756,-0.17633,0.05049,0.046367,-0.006743,-0.00032552,-0.0001607,-9.5824e-05,-0.0001914,6.3251e-05,0.00013225,8.135e-05,-0.00012931,0.00011516,-8.9316e-05,-3.7325e-05,5.5871e-05,0.00015056,-5.2171e-05,2.6394e-05,-2.8777e-06,-2.5044e-05,-2.3773e-05,3.306e-05,-3.8394e-05,-3.3804e-05,3.4e-05,5.8349e-06,-4.5612e-05,4.9614e-05,3.2059e-05,0.55359,0.38329,0.37622,0.35229,0.30504,0.30624,0.24537,0.25296,0.27379,0.2557,0.25289,0.23251,0.18532,0.097219,0.084595,0.083085,0.077947,0.07222,0.075788,0.069491,0.070444,0.067795,0.06945,0.063981,0.065844,0.051591,0.039345,0.036379,0.03493,0.032913,0.031713,0.033184,0.031325,0.030862,0.029519,0.030077,0.027834,0.028927,0.02218,0.12013,0.042984,-0.33557,-0.59581,-0.43217,-0.48646,-0.31297,-0.46069,-0.5053,-0.64818,-0.40631,-0.3593,-0.33271,-0.13659,-0.089943,-0.063242,-0.045245,-0.028345,-0.014043,0.0003758,0.013779,0.029165,0.046519,0.063915,0.091171,0.13363,-0.058528,-0.039634,-0.02827,-0.018986,-0.012517,-0.0059698,0.00049312,0.0060679,0.012432,0.019819,0.027745,0.039715,0.058094,2.0761,1.398,0.99783,0.64841,0.63621,0.58956,0.54479,0.43176,0.46422,0.25033,0.49568,0.4515,0.32173,-0.12151,-0.080711,-0.058573,-0.040819,-0.026416,-0.01376,-0.00084125,0.014,0.027874,0.042567,0.058417,0.079282,0.11472,-0.051403,-0.035832,-0.025712,-0.018328,-0.011938,-0.0058524,-0.00010183,0.0055684,0.010785,0.017699,0.025983,0.035588,0.053598,-1
1.3211,0.17109,0.16754,0.13941,0.16212,0.16152,0.039492,0.011711,-0.047822,-0.04719,0.10927,-0.028659,-0.0047102,0.001094,0.00071668,0.00029844,8.4065e-05,-4.6926e-05,-0.00014189,-0.00014069,4.4283e-05,0.00019111,0.00014789,-4.012e-05,-0.00013051,2.4607e-05,-3.365e-05,3.8275e-05,6.1645e-05,-3.5378e-05,3.4453e-05,1.0688e-05,5.0447e-05,-1.9345e-06,-1.1454e-05,4.4951e-06,-4.7982e-05,-7.6298e-05,-4.1456e-05,0.62209,0.5986,0.41709,0.35272,0.28787,0.33883,0.34614,0.37368,0.37888,0.4315,0.38896,0.34899,0.28446,0.10081,0.094072,0.080011,0.082179,0.071386,0.073388,0.065686,0.067738,0.060975,0.067518,0.065192,0.061995,0.055406,0.042131,0.03853,0.03431,0.035587,0.030918,0.032255,0.028653,0.029155,0.026404,0.028429,0.027873,0.026103,0.023364,0.18256,-0.85347,-0.49759,-0.46413,-0.34084,-0.41261,-0.57912,-0.74319,-0.85485,-0.91884,-0.62942,-0.68427,-0.50814,-0.088309,-0.059747,-0.043944,-0.031415,-0.020231,-0.010066,0.0002758,0.010605,0.020286,0.030146,0.043392,0.059623,0.089935,-0.038445,-0.026088,-0.018613,-0.01381,-0.0090721,-0.0042196,-2.1223e-05,0.0044423,0.0083324,0.01299,0.018747,0.026065,0.038528,2.3585,1.2698,0.92559,0.77292,0.65904,0.77324,0.63986,0.57395,0.50747,0.64506,0.81426,0.56818,0.48986,-0.10406,-0.070482,-0.049123,-0.034772,-0.022204,-0.01004,0.0021906,0.0124,0.023721,0.037224,0.054725,0.076,0.1051,-0.043905,-0.030429,-0.021797,-0.015489,-0.010222,-0.005476,-0.00098371,0.0040342,0.0095224,0.014988,0.022372,0.031274,0.046692,-1
1.2021,0.027518,-0.22775,-0.0059514,0.15816,0.38322,0.1961,-0.065533,0.019685,-0.10248,0.068982,-0.094452,0.15805,0.00020858,-0.00014687,-0.00045046,-0.00032064,0.00012373,7.7561e-05,7.4331e-05,7.8734e-06,0.00018278,0.00019376,0.00016255,-4.6113e-06,-3.98e-05,6.8729e-06,-2.7631e-05,-5.5468e-05,3.6663e-05,-8.9839e-06,2.3179e-05,2.8262e-05,-5.6149e-05,-1.2637e-05,-3.4041e-05,3.7943e-05,4.5971e-05,-2.6107e-05,0.52495,0.41253,0.44949,0.31354,0.32763,0.29903,0.32606,0.3376,0.26058,0.29132,0.32006,0.31382,0.24598,0.090393,0.089764,0.089224,0.077799,0.074405,0.070637,0.071639,0.074087,0.064654,0.068148,0.064307,0.062508,0.056449,0.037195,0.038465,0.039662,0.033558,0.032038,0.030924,0.031843,0.031818,0.028639,0.030347,0.02817,0.027231,0.02516,0.18007,-0.65208,-0.94856,-0.57582,-0.39779,-0.1348,-0.40432,-0.73505,-0.46202,-0.6268,-0.54096,-0.63966,-0.26974,-0.11177,-0.077031,-0.056562,-0.038914,-0.024656,-0.011728,0.00084678,0.014005,0.026334,0.039822,0.05509,0.075965,0.1107,-0.049013,-0.035036,-0.02474,-0.017212,-0.011095,-0.0054327,0.00029805,0.0061736,0.011742,0.017388,0.023915,0.033183,0.047691,2.0452,0.78412,0.5827,0.53032,0.75834,0.90993,0.76117,0.46597,0.44629,0.39375,0.6039,0.46803,0.58958,-0.11098,-0.077864,-0.053725,-0.037114,-0.023368,-0.010895,0.00084784,0.012921,0.024844,0.039509,0.056125,0.078702,0.11444,-0.050592,-0.034664,-0.024288,-0.017458,-0.011454,-0.0053078,0.00036102,0.0059303,0.010936,0.017171,0.024456,0.034323,0.049609,1
2.0888,0.86616,0.61276,0.54863,0.12628,-0.14356,-0.064291,-0.038261,-0.18571,-0.085544,-0.043006,-0.068475,-0.067688,0.0011349,0.00033253,-0.00075694,0.00054594,-0.0007067,8.6805e-05,0.0004105,0.00016312,0.00038939,0.00025689,0.00017452,-7.3056e-05,-2.9069e-05,0.00013543,-6.6842e-06,1.1886e-05,-9.0395e-06,-6.8078e-05,9.2204e-06,9.1229e-06,-1.3135e-06,-6.3596e-05,-9.1976e-06,-7.8085e-05,-4.414e-05,4.1704e-05,0.67252,0.4212,0.36163,0.39467,0.30726,0.32423,0.31286,0.30159,0.30454,0.28024,0.31957,0.30752,0.28872,0.094615,0.077647,0.07698,0.074027,0.072715,0.067093,0.067545,0.064712,0.06317,0.061296,0.059529,0.058667,0.053032,0.03729,0.03291,0.033945,0.030946,0.03232,0.028813,0.029309,0.028662,0.028203,0.027238,0.025236,0.025692,0.022177,1.0265,0.21149,-0.012537,-0.21436,-0.4483,-0.71742,-0.61481,-0.60302,-0.75433,-0.62297,-0.63022,-0.71711,-0.65714,-0.097761,-0.066841,-0.051047,-0.035427,-0.022628,-0.010199,0.0011422,0.012495,0.023547,0.035356,0.046921,0.068081,0.099328,-0.041541,-0.028737,-0.022126,-0.015579,-0.010365,-0.0049572,0.00031058,0.0050208,0.010084,0.015581,0.021102,0.029079,0.042732,3.1738,1.682,1.2162,1.1553,0.63248,0.42868,0.46881,0.45844,0.32266,0.35744,0.53394,0.37274,0.35803,-0.11286,-0.078242,-0.056479,-0.039878,-0.025566,-0.012497,0.00083754,0.012982,0.026795,0.040353,0.057371,0.082523,0.11473,-0.048229,-0.033853,-0.024447,-0.016778,-0.010678,-0.0049908,0.00068009,0.0056762,0.011064,0.017391,0.02475,0.033835,0.045811,-1
